"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.85495723843E+007, -1.13657572746E-001, +0.00000000000E+000
+1.86252773737E+007, -1.13707198214E-001, +0.00000000000E+000
+1.87009823631E+007, -1.14898276725E-001, +0.00000000000E+000
+1.87766873526E+007, -1.14943019818E-001, +0.00000000000E+000
+1.88523923420E+007, -1.15496413259E-001, +0.00000000000E+000
+1.89280973314E+007, -1.16201647366E-001, +0.00000000000E+000
+1.90038023208E+007, -1.16147416236E-001, +0.00000000000E+000
+1.90795073103E+007, -1.16369712677E-001, +0.00000000000E+000
+1.91552122997E+007, -1.16164270235E-001, +0.00000000000E+000
+1.92309172891E+007, -1.17230521372E-001, +0.00000000000E+000
+1.93196831702E+007, -1.17825995309E-001, +0.00000000000E+000
+1.94249226079E+007, -1.18681992570E-001, +0.00000000000E+000
+1.95301620456E+007, -1.18922702413E-001, +0.00000000000E+000
+1.96354014833E+007, -1.21109654316E-001, +0.00000000000E+000
+1.97406409210E+007, -1.19341618907E-001, +0.00000000000E+000
+1.98458803588E+007, -1.19744202606E-001, +0.00000000000E+000
+1.99511197965E+007, -1.20332420983E-001, +0.00000000000E+000
+2.00563592342E+007, -1.20413039737E-001, +0.00000000000E+000
+2.01615986719E+007, -1.20912737578E-001, +0.00000000000E+000
+2.02668381096E+007, -1.21404308489E-001, +0.00000000000E+000
+2.03720775474E+007, -1.21620030054E-001, +0.00000000000E+000
+2.04773169851E+007, -1.22656089654E-001, +0.00000000000E+000
+2.05825564228E+007, -1.22673812759E-001, +0.00000000000E+000
+2.06877958605E+007, -1.23403432299E-001, +0.00000000000E+000
+2.07930352982E+007, -1.23162040147E-001, +0.00000000000E+000
+2.08982747359E+007, -1.24227229148E-001, +0.00000000000E+000
+2.10035141737E+007, -1.24490587704E-001, +0.00000000000E+000
+2.11087536114E+007, -1.25429739485E-001, +0.00000000000E+000
+2.12139930491E+007, -1.25996296408E-001, +0.00000000000E+000
+2.13192324868E+007, -1.25635936500E-001, +0.00000000000E+000
+2.14244719245E+007, -1.26603725827E-001, +0.00000000000E+000
+2.15297113623E+007, -1.27657942346E-001, +0.00000000000E+000
+2.16349508000E+007, -1.27941593004E-001, +0.00000000000E+000
+2.17401902377E+007, -1.28088154261E-001, +0.00000000000E+000
+2.18454296754E+007, -1.29155383422E-001, +0.00000000000E+000
+2.19506691131E+007, -1.29866913139E-001, +0.00000000000E+000
+2.20559085509E+007, -1.29356578822E-001, +0.00000000000E+000
+2.21611479886E+007, -1.30947096811E-001, +0.00000000000E+000
+2.22663874263E+007, -1.31122753641E-001, +0.00000000000E+000
+2.23716268640E+007, -1.31948668559E-001, +0.00000000000E+000
+2.24768663017E+007, -1.31761537208E-001, +0.00000000000E+000
+2.25821057394E+007, -1.32457412085E-001, +0.00000000000E+000
+2.26873451772E+007, -1.33224908849E-001, +0.00000000000E+000
+2.27925846149E+007, -1.33403924062E-001, +0.00000000000E+000
+2.28978240526E+007, -1.35247804265E-001, +0.00000000000E+000
+2.30030634903E+007, -1.33984366064E-001, +0.00000000000E+000
+2.31083029280E+007, -1.34997049604E-001, +0.00000000000E+000
+2.32135423658E+007, -1.35058097286E-001, +0.00000000000E+000
+2.33187818035E+007, -1.35815012271E-001, +0.00000000000E+000
+2.34240212412E+007, -1.36551750149E-001, +0.00000000000E+000
+2.35292606789E+007, -1.37227738965E-001, +0.00000000000E+000
+2.36345001166E+007, -1.36682487850E-001, +0.00000000000E+000
+2.37397395544E+007, -1.38038556826E-001, +0.00000000000E+000
+2.38449789921E+007, -1.37670307249E-001, +0.00000000000E+000
+2.39502184298E+007, -1.40336519439E-001, +0.00000000000E+000
+2.40554578675E+007, -1.39178544743E-001, +0.00000000000E+000
+2.41606973052E+007, -1.40081092701E-001, +0.00000000000E+000
+2.42659367429E+007, -1.40656305743E-001, +0.00000000000E+000
+2.43711761807E+007, -1.40018146035E-001, +0.00000000000E+000
+2.44764156184E+007, -1.41307270497E-001, +0.00000000000E+000
+2.45816550561E+007, -1.42182773498E-001, +0.00000000000E+000
+2.46868944938E+007, -1.41491968400E-001, +0.00000000000E+000
+2.47921339315E+007, -1.43522763042E-001, +0.00000000000E+000
+2.48973733693E+007, -1.43171654054E-001, +0.00000000000E+000
+2.50026128070E+007, -1.44584832056E-001, +0.00000000000E+000
+2.51078522447E+007, -1.44977255497E-001, +0.00000000000E+000
+2.52130916824E+007, -1.44279843903E-001, +0.00000000000E+000
+2.53183311201E+007, -1.44992085518E-001, +0.00000000000E+000
+2.54235705578E+007, -1.44631449625E-001, +0.00000000000E+000
+2.55288099956E+007, -1.45637230103E-001, +0.00000000000E+000
+2.56340494333E+007, -1.47260494020E-001, +0.00000000000E+000
+2.57392888710E+007, -1.48309110805E-001, +0.00000000000E+000
+2.58445283087E+007, -1.47836914760E-001, +0.00000000000E+000
+2.59497677464E+007, -1.49098913845E-001, +0.00000000000E+000
+2.60550071842E+007, -1.48067768089E-001, +0.00000000000E+000
+2.61602466219E+007, -1.49452304055E-001, +0.00000000000E+000
+2.62654860596E+007, -1.50091345670E-001, +0.00000000000E+000
+2.63707254973E+007, -1.51359491750E-001, +0.00000000000E+000
+2.64759649350E+007, -1.49443998694E-001, +0.00000000000E+000
+2.65812043728E+007, -1.51436179274E-001, +0.00000000000E+000
+2.66864438105E+007, -1.52572347333E-001, +0.00000000000E+000
+2.67916832482E+007, -1.52406127297E-001, +0.00000000000E+000
+2.69153480393E+007, -1.53354158097E-001, +0.00000000000E+000
+2.70616076803E+007, -1.53681237540E-001, +0.00000000000E+000
+2.72078673213E+007, -1.54993466322E-001, +0.00000000000E+000
+2.73541269623E+007, -1.54837790294E-001, +0.00000000000E+000
+2.75003866033E+007, -1.55235354124E-001, +0.00000000000E+000
+2.76466462443E+007, -1.56502925962E-001, +0.00000000000E+000
+2.77929058853E+007, -1.57686334141E-001, +0.00000000000E+000
+2.79391655263E+007, -1.59050232819E-001, +0.00000000000E+000
+2.80854251673E+007, -1.60379152701E-001, +0.00000000000E+000
+2.82316848083E+007, -1.59370354347E-001, +0.00000000000E+000
+2.83779444493E+007, -1.61507753741E-001, +0.00000000000E+000
+2.85242040903E+007, -1.63124226952E-001, +0.00000000000E+000
+2.86704637313E+007, -1.60905182713E-001, +0.00000000000E+000
+2.88167233724E+007, -1.61635337138E-001, +0.00000000000E+000
+2.89629830134E+007, -1.63787427026E-001, +0.00000000000E+000
+2.91092426544E+007, -1.64246240392E-001, +0.00000000000E+000
+2.92555022954E+007, -1.65348067780E-001, +0.00000000000E+000
+2.94017619364E+007, -1.65082438816E-001, +0.00000000000E+000
+2.95480215774E+007, -1.67089663051E-001, +0.00000000000E+000
+2.96942812184E+007, -1.68823220084E-001, +0.00000000000E+000
+2.98405408594E+007, -1.68088247129E-001, +0.00000000000E+000
+2.99868005004E+007, -1.69625231507E-001, +0.00000000000E+000
+3.01330601414E+007, -1.70543300384E-001, +0.00000000000E+000
+3.02793197824E+007, -1.69552199620E-001, +0.00000000000E+000
+3.04255794234E+007, -1.72144973871E-001, +0.00000000000E+000
+3.05718390644E+007, -1.73655657485E-001, +0.00000000000E+000
+3.07180987054E+007, -1.72568613755E-001, +0.00000000000E+000
+3.08643583464E+007, -1.74541645012E-001, +0.00000000000E+000
+3.10106179874E+007, -1.75424485572E-001, +0.00000000000E+000
+3.11568776285E+007, -1.76812886854E-001, +0.00000000000E+000
+3.13031372695E+007, -1.76905743234E-001, +0.00000000000E+000
+3.14493969105E+007, -1.76492606279E-001, +0.00000000000E+000
+3.15956565515E+007, -1.79953096278E-001, +0.00000000000E+000
+3.17419161925E+007, -1.78908433147E-001, +0.00000000000E+000
+3.18881758335E+007, -1.79163705528E-001, +0.00000000000E+000
+3.20344354745E+007, -1.80881617442E-001, +0.00000000000E+000
+3.21806951155E+007, -1.82198349218E-001, +0.00000000000E+000
+3.23269547565E+007, -1.82659372849E-001, +0.00000000000E+000
+3.24732143975E+007, -1.82714015039E-001, +0.00000000000E+000
+3.26194740385E+007, -1.84353006876E-001, +0.00000000000E+000
+3.27657336795E+007, -1.85484595620E-001, +0.00000000000E+000
+3.29119933205E+007, -1.85227165284E-001, +0.00000000000E+000
+3.30582529615E+007, -1.86878635768E-001, +0.00000000000E+000
+3.32045126025E+007, -1.87530027868E-001, +0.00000000000E+000
+3.33507722436E+007, -1.88393515519E-001, +0.00000000000E+000
+3.34970318846E+007, -1.88682226069E-001, +0.00000000000E+000
+3.36432915256E+007, -1.89031186508E-001, +0.00000000000E+000
+3.37895511666E+007, -1.91252489237E-001, +0.00000000000E+000
+3.39358108076E+007, -1.92438386764E-001, +0.00000000000E+000
+3.40820704486E+007, -1.92219727993E-001, +0.00000000000E+000
+3.42283300896E+007, -1.96024318978E-001, +0.00000000000E+000
+3.43745897306E+007, -1.96589236261E-001, +0.00000000000E+000
+3.45208493716E+007, -1.97117642776E-001, +0.00000000000E+000
+3.46671090126E+007, -1.95754342013E-001, +0.00000000000E+000
+3.48133686536E+007, -1.98267824057E-001, +0.00000000000E+000
+3.49596282946E+007, -1.99915393635E-001, +0.00000000000E+000
+3.51058879356E+007, -1.99119842771E-001, +0.00000000000E+000
+3.52521475766E+007, -1.99898518795E-001, +0.00000000000E+000
+3.53984072176E+007, -2.02180168679E-001, +0.00000000000E+000
+3.55446668586E+007, -2.00772652028E-001, +0.00000000000E+000
+3.56909264997E+007, -2.02640065578E-001, +0.00000000000E+000
+3.58371861407E+007, -2.04609850342E-001, +0.00000000000E+000
+3.59834457817E+007, -2.04671643176E-001, +0.00000000000E+000
+3.61297054227E+007, -2.04133487366E-001, +0.00000000000E+000
+3.62759650637E+007, -2.05561291029E-001, +0.00000000000E+000
+3.64222247047E+007, -2.07000759043E-001, +0.00000000000E+000
+3.65684843457E+007, -2.08309712433E-001, +0.00000000000E+000
+3.67147439867E+007, -2.08049861317E-001, +0.00000000000E+000
+3.68610036277E+007, -2.11354196875E-001, +0.00000000000E+000
+3.70072632687E+007, -2.13180184740E-001, +0.00000000000E+000
+3.71535229097E+007, -2.12165360022E-001, +0.00000000000E+000
+3.73250157796E+007, -2.14291366492E-001, +0.00000000000E+000
+3.75283350389E+007, -2.15240367480E-001, +0.00000000000E+000
+3.77316542983E+007, -2.16299074239E-001, +0.00000000000E+000
+3.79349735577E+007, -2.19207300595E-001, +0.00000000000E+000
+3.81382928171E+007, -2.18713342499E-001, +0.00000000000E+000
+3.83416120764E+007, -2.21252244036E-001, +0.00000000000E+000
+3.85449313358E+007, -2.23702080011E-001, +0.00000000000E+000
+3.87482505952E+007, -2.26190847394E-001, +0.00000000000E+000
+3.89515698546E+007, -2.25473174198E-001, +0.00000000000E+000
+3.91548891139E+007, -2.27663525209E-001, +0.00000000000E+000
+3.93582083733E+007, -2.28209710344E-001, +0.00000000000E+000
+3.95615276327E+007, -2.27136931360E-001, +0.00000000000E+000
+3.97648468920E+007, -2.32478469217E-001, +0.00000000000E+000
+3.99681661514E+007, -2.33548817095E-001, +0.00000000000E+000
+4.01714854108E+007, -2.32916708347E-001, +0.00000000000E+000
+4.03748046702E+007, -2.36156905473E-001, +0.00000000000E+000
+4.05781239295E+007, -2.40273165291E-001, +0.00000000000E+000
+4.07814431889E+007, -2.39594957791E-001, +0.00000000000E+000
+4.09847624483E+007, -2.43514295039E-001, +0.00000000000E+000
+4.11880817077E+007, -2.46769253181E-001, +0.00000000000E+000
+4.13914009670E+007, -2.46816299937E-001, +0.00000000000E+000
+4.15947202264E+007, -2.45577492101E-001, +0.00000000000E+000
+4.17980394858E+007, -2.49354829669E-001, +0.00000000000E+000
+4.20013587452E+007, -2.50875794312E-001, +0.00000000000E+000
+4.22046780045E+007, -2.51538361423E-001, +0.00000000000E+000
+4.24079972639E+007, -2.53330228075E-001, +0.00000000000E+000
+4.26113165233E+007, -2.57291517485E-001, +0.00000000000E+000
+4.28146357826E+007, -2.58674752888E-001, +0.00000000000E+000
+4.30179550420E+007, -2.60733476672E-001, +0.00000000000E+000
+4.32212743014E+007, -2.62623500304E-001, +0.00000000000E+000
+4.34245935608E+007, -2.64460691591E-001, +0.00000000000E+000
+4.36279128201E+007, -2.66256180857E-001, +0.00000000000E+000
+4.38312320795E+007, -2.67004611909E-001, +0.00000000000E+000
+4.40345513389E+007, -2.69508363133E-001, +0.00000000000E+000
+4.42378705983E+007, -2.71520693236E-001, +0.00000000000E+000
+4.44411898576E+007, -2.73736188002E-001, +0.00000000000E+000
+4.46445091170E+007, -2.72800428982E-001, +0.00000000000E+000
+4.48478283764E+007, -2.76809860720E-001, +0.00000000000E+000
+4.50511476357E+007, -2.79547185737E-001, +0.00000000000E+000
+4.52544668951E+007, -2.81545416220E-001, +0.00000000000E+000
+4.54577861545E+007, -2.85960683538E-001, +0.00000000000E+000
+4.56611054139E+007, -2.87075623818E-001, +0.00000000000E+000
+4.58644246732E+007, -2.90255565605E-001, +0.00000000000E+000
+4.60677439326E+007, -2.91801676258E-001, +0.00000000000E+000
+4.62710631920E+007, -2.94214451731E-001, +0.00000000000E+000
+4.64743824514E+007, -2.95739597416E-001, +0.00000000000E+000
+4.66777017107E+007, -2.96340230727E-001, +0.00000000000E+000
+4.68810209701E+007, -3.02305776259E-001, +0.00000000000E+000
+4.70843402295E+007, -3.04899560153E-001, +0.00000000000E+000
+4.72876594889E+007, -3.05207011842E-001, +0.00000000000E+000
+4.74909787482E+007, -3.09272894020E-001, +0.00000000000E+000
+4.76942980076E+007, -3.11363904670E-001, +0.00000000000E+000
+4.78976172670E+007, -3.15534229482E-001, +0.00000000000E+000
+4.81009365263E+007, -3.15627167415E-001, +0.00000000000E+000
+4.83042557857E+007, -3.17694287093E-001, +0.00000000000E+000
+4.85075750451E+007, -3.21216288651E-001, +0.00000000000E+000
+4.87108943045E+007, -3.25958829648E-001, +0.00000000000E+000
+4.89142135638E+007, -3.25721930236E-001, +0.00000000000E+000
+4.91175328232E+007, -3.28471912492E-001, +0.00000000000E+000
+4.93208520826E+007, -3.37281558207E-001, +0.00000000000E+000
+4.95241713420E+007, -3.36631724984E-001, +0.00000000000E+000
+4.97274906013E+007, -3.38559065509E-001, +0.00000000000E+000
+4.99308098607E+007, -3.41156441500E-001, +0.00000000000E+000
+5.01341291201E+007, -3.42692753672E-001, +0.00000000000E+000
+5.03374483794E+007, -3.51284317234E-001, +0.00000000000E+000
+5.05407676388E+007, -3.51920581094E-001, +0.00000000000E+000
+5.07440868982E+007, -3.54508886454E-001, +0.00000000000E+000
+5.09474061576E+007, -3.59441211807E-001, +0.00000000000E+000
+5.11507254169E+007, -3.61213457250E-001, +0.00000000000E+000
+5.13540446763E+007, -3.63120131487E-001, +0.00000000000E+000
+5.15573639357E+007, -3.69036339665E-001, +0.00000000000E+000
+5.17606831951E+007, -3.73525986404E-001, +0.00000000000E+000
+5.19995996534E+007, -3.74088950977E-001, +0.00000000000E+000
+5.22821686458E+007, -3.81376259855E-001, +0.00000000000E+000
+5.25647376383E+007, -3.85827644404E-001, +0.00000000000E+000
+5.28473066308E+007, -3.90338182297E-001, +0.00000000000E+000
+5.31298756233E+007, -3.96146519344E-001, +0.00000000000E+000
+5.34124446158E+007, -4.02810397928E-001, +0.00000000000E+000
+5.36950136082E+007, -4.06895043290E-001, +0.00000000000E+000
+5.39775826007E+007, -4.13240488368E-001, +0.00000000000E+000
+5.42601515932E+007, -4.13385031044E-001, +0.00000000000E+000
+5.45427205857E+007, -4.22843598803E-001, +0.00000000000E+000
+5.48252895782E+007, -4.25531268788E-001, +0.00000000000E+000
+5.51078585707E+007, -4.33361130395E-001, +0.00000000000E+000
+5.53904275631E+007, -4.42761494496E-001, +0.00000000000E+000
+5.56729965556E+007, -4.47343961983E-001, +0.00000000000E+000
+5.59555655481E+007, -4.51104702852E-001, +0.00000000000E+000
+5.62381345406E+007, -4.59439083108E-001, +0.00000000000E+000
+5.65207035331E+007, -4.66321300718E-001, +0.00000000000E+000
+5.68032725256E+007, -4.70876462013E-001, +0.00000000000E+000
+5.70858415180E+007, -4.79688751215E-001, +0.00000000000E+000
+5.73684105105E+007, -4.85664981405E-001, +0.00000000000E+000
+5.76509795030E+007, -4.91800638132E-001, +0.00000000000E+000
+5.79335484955E+007, -4.99818362144E-001, +0.00000000000E+000
+5.82161174880E+007, -5.04641242704E-001, +0.00000000000E+000
+5.84986864805E+007, -5.14996661616E-001, +0.00000000000E+000
+5.87812554729E+007, -5.22140972058E-001, +0.00000000000E+000
+5.90638244654E+007, -5.30499740707E-001, +0.00000000000E+000
+5.93463934579E+007, -5.35091035747E-001, +0.00000000000E+000
+5.96289624504E+007, -5.44942409931E-001, +0.00000000000E+000
+5.99115314429E+007, -5.53599147748E-001, +0.00000000000E+000
+6.01941004353E+007, -5.62713829715E-001, +0.00000000000E+000
+6.04766694278E+007, -5.64215503954E-001, +0.00000000000E+000
+6.07592384203E+007, -5.78549090290E-001, +0.00000000000E+000
+6.10418074128E+007, -5.86454798533E-001, +0.00000000000E+000
+6.13243764053E+007, -5.93366588726E-001, +0.00000000000E+000
+6.16069453978E+007, -6.06369045171E-001, +0.00000000000E+000
+6.18895143902E+007, -6.16998779477E-001, +0.00000000000E+000
+6.21720833827E+007, -6.25127127835E-001, +0.00000000000E+000
+6.24546523752E+007, -6.31431910479E-001, +0.00000000000E+000
+6.27372213677E+007, -6.44118383458E-001, +0.00000000000E+000
+6.30197903602E+007, -6.54084253950E-001, +0.00000000000E+000
+6.33023593527E+007, -6.61752249986E-001, +0.00000000000E+000
+6.35849283451E+007, -6.71495834968E-001, +0.00000000000E+000
+6.38674973376E+007, -6.83903575399E-001, +0.00000000000E+000
+6.41500663301E+007, -6.94322595011E-001, +0.00000000000E+000
+6.44326353226E+007, -7.06256071179E-001, +0.00000000000E+000
+6.47152043151E+007, -7.15462130827E-001, +0.00000000000E+000
+6.49977733076E+007, -7.26870620118E-001, +0.00000000000E+000
+6.52803423000E+007, -7.37885424574E-001, +0.00000000000E+000
+6.55629112925E+007, -7.46448128359E-001, +0.00000000000E+000
+6.58454802850E+007, -7.59773531563E-001, +0.00000000000E+000
+6.61280492775E+007, -7.72917796917E-001, +0.00000000000E+000
+6.64106182700E+007, -7.79956132849E-001, +0.00000000000E+000
+6.66931872624E+007, -7.97093815644E-001, +0.00000000000E+000
+6.69757562549E+007, -8.08381066108E-001, +0.00000000000E+000
+6.72583252474E+007, -8.20248355990E-001, +0.00000000000E+000
+6.75408942399E+007, -8.35010970445E-001, +0.00000000000E+000
+6.78234632324E+007, -8.46503783096E-001, +0.00000000000E+000
+6.81060322249E+007, -8.56628631012E-001, +0.00000000000E+000
+6.83886012173E+007, -8.72208539828E-001, +0.00000000000E+000
+6.86711702098E+007, -8.85953058917E-001, +0.00000000000E+000
+6.89537392023E+007, -8.98225775153E-001, +0.00000000000E+000
+6.92363081948E+007, -9.11344609450E-001, +0.00000000000E+000
+6.95188771873E+007, -9.25207107247E-001, +0.00000000000E+000
