x-axis,2
second,Volt
-34.5000E-09,+720.4773966222E-03
-34.0000E-09,+700.3768943249E-03
-33.5000E-09,+680.2763920277E-03
-33.0000E-09,+660.1758897305E-03
-32.5000E-09,+660.1758897304E-03
-32.0000E-09,+640.0753874330E-03
-31.5000E-09,+599.8743828385E-03
-31.0000E-09,+559.6733782440E-03
-30.5000E-09,+559.6733782440E-03
-30.0000E-09,+559.6733782440E-03
-29.5000E-09,+539.5728759468E-03
-29.0000E-09,+559.6733782441E-03
-28.5000E-09,+579.7738805414E-03
-28.0000E-09,+599.8743828385E-03
-27.5000E-09,+579.7738805414E-03
-27.0000E-09,+599.8743828387E-03
-26.5000E-09,+619.9748851360E-03
-26.0000E-09,+660.1758897304E-03
-25.5000E-09,+640.0753874332E-03
-25.0000E-09,+640.0753874332E-03
-24.5000E-09,+660.1758897304E-03
-24.0000E-09,+640.0753874332E-03
-23.5000E-09,+640.0753874332E-03
-23.0000E-09,+660.1758897305E-03
-22.5000E-09,+660.1758897305E-03
-22.0000E-09,+660.1758897305E-03
-21.5000E-09,+660.1758897305E-03
-21.0000E-09,+680.2763920277E-03
-20.5000E-09,+680.2763920277E-03
-20.0000E-09,+680.2763920277E-03
-19.5000E-09,+680.2763920278E-03
-19.0000E-09,+700.3768943251E-03
-18.5000E-09,+720.4773966223E-03
-18.0000E-09,+720.4773966222E-03
-17.5000E-09,+700.3768943250E-03
-17.0000E-09,+700.3768943251E-03
-16.5000E-09,+720.4773966221E-03
-16.0000E-09,+680.2763920278E-03
-15.5000E-09,+700.3768943250E-03
-15.0000E-09,+700.3768943251E-03
-14.5000E-09,+720.4773966223E-03
-14.0000E-09,+720.4773966222E-03
-13.5000E-09,+700.3768943251E-03
-13.0000E-09,+720.4773966224E-03
-12.5000E-09,+740.5778989196E-03
-12.0000E-09,+740.5778989194E-03
-11.5000E-09,+700.3768943252E-03
-11.0000E-09,+740.5778989196E-03
-10.5000E-09,+740.5778989196E-03
-10.0000E-09,+740.5778989198E-03
-9.5000E-09,+800.8794058117E-03
-9.0000E-09,+861.1809127035E-03
-8.5000E-09,+921.4824195954E-03
-8.0000E-09,+981.7839264873E-03
-7.5000E-09,+1.0621859356763E+00
-7.0000E-09,+1.1224874425681E+00
-6.5000E-09,+1.1626884471627E+00
-6.0000E-09,+1.2229899540544E+00
-5.5000E-09,+1.2229899540546E+00
-5.0000E-09,+1.2832914609464E+00
-4.5000E-09,+1.3435929678382E+00
-4.0000E-09,+1.3837939724325E+00
-3.5000E-09,+1.3636934701356E+00
-3.0000E-09,+1.4440954793246E+00
-2.5000E-09,+1.4842964839191E+00
-2.0000E-09,+1.5043969862164E+00
-1.5000E-09,+1.5244974885137E+00
-1.0000E-09,+1.5646984931083E+00
-500.0E-12,+1.6048994977028E+00
+0.0E+00,+1.6250000000000E+00
+500.0E-12,+1.6250000000002E+00
+1.0000E-09,+1.6853015068919E+00
+1.5000E-09,+1.7054020091893E+00
+2.0000E-09,+1.7456030137837E+00
+2.5000E-09,+1.7456030137838E+00
+3.0000E-09,+1.7657035160811E+00
+3.5000E-09,+1.8059045206755E+00
+4.0000E-09,+1.8059045206755E+00
+4.5000E-09,+1.8059045206758E+00
+5.0000E-09,+1.8662060275674E+00
+5.5000E-09,+1.8662060275675E+00
+6.0000E-09,+1.9064070321620E+00
+6.5000E-09,+1.9265075344592E+00
+7.0000E-09,+1.9064070321621E+00
+7.5000E-09,+1.9466080367565E+00
+8.0000E-09,+1.9466080367566E+00
+8.5000E-09,+1.9667085390540E+00
+9.0000E-09,+2.0069095436484E+00
+9.5000E-09,+2.0069095436486E+00
+10.0000E-09,+2.0672110505402E+00
+10.5000E-09,+2.0672110505403E+00
+11.0000E-09,+2.0873115528377E+00
+11.5000E-09,+2.1275125574321E+00
+12.0000E-09,+2.1476130597293E+00
+12.5000E-09,+2.1476130597296E+00
+13.0000E-09,+2.2079145666213E+00
+13.5000E-09,+2.2280150689186E+00
+14.0000E-09,+2.2682160735130E+00
+14.5000E-09,+2.2682160735132E+00
+15.0000E-09,+2.3084170781077E+00
+15.5000E-09,+2.3285175804050E+00
+16.0000E-09,+2.3486180827022E+00
+16.5000E-09,+2.3687185849994E+00
+17.0000E-09,+2.3687185849996E+00
+17.5000E-09,+2.4089195895940E+00
+18.0000E-09,+2.4089195895940E+00
+18.5000E-09,+2.4089195895941E+00
+19.0000E-09,+2.4290200918914E+00
+19.5000E-09,+2.4692210964859E+00
+20.0000E-09,+2.4893215987831E+00
+20.5000E-09,+2.4893215987832E+00
+21.0000E-09,+2.5094221010805E+00
+21.5000E-09,+2.5295226033777E+00
+22.0000E-09,+2.5295226033777E+00
+22.5000E-09,+2.5295226033779E+00
+23.0000E-09,+2.5697236079723E+00
+23.5000E-09,+2.5697236079723E+00
+24.0000E-09,+2.5898241102696E+00
+24.5000E-09,+2.5898241102696E+00
+25.0000E-09,+2.5898241102696E+00
+25.5000E-09,+2.5898241102694E+00
+26.0000E-09,+2.5496231056748E+00
+26.5000E-09,+2.4893215987831E+00
+27.0000E-09,+2.4692210964858E+00
+27.5000E-09,+2.4491205941884E+00
+28.0000E-09,+2.4089195895937E+00
+28.5000E-09,+2.3285175804049E+00
+29.0000E-09,+2.3285175804048E+00
+29.5000E-09,+2.3084170781075E+00
+30.0000E-09,+2.2883165758102E+00
+30.5000E-09,+2.2682160735130E+00
+31.0000E-09,+2.2481155712157E+00
+31.5000E-09,+2.2280150689183E+00
+32.0000E-09,+2.1878140643239E+00
+32.5000E-09,+2.1878140643238E+00
+33.0000E-09,+2.1677135620266E+00
+33.5000E-09,+2.1677135620265E+00
+34.0000E-09,+2.1476130597293E+00
+34.5000E-09,+2.1275125574321E+00
+35.0000E-09,+2.1275125574321E+00
+35.5000E-09,+2.1275125574321E+00
+36.0000E-09,+2.1275125574318E+00
+36.5000E-09,+2.0672110505402E+00
+37.0000E-09,+2.0672110505402E+00
+37.5000E-09,+2.0672110505401E+00
+38.0000E-09,+2.0471105482429E+00
+38.5000E-09,+2.0270100459456E+00
+39.0000E-09,+2.0069095436484E+00
+39.5000E-09,+2.0069095436484E+00
+40.0000E-09,+2.0069095436483E+00
+40.5000E-09,+1.9868090413511E+00
